SOTE136-20191119SVH-142_S46_L001,HLA-DRB5,13280
SOTE136-20191119SVH-142_S46_L001,unmatched,31348
SOTE14-20191119SVH-104_S8_L001,HLA-A,199
SOTE14-20191119SVH-104_S8_L001,HLA-B,202
SOTE14-20191119SVH-104_S8_L001,HLA-C,242
SOTE14-20191119SVH-104_S8_L001,HLA-DPA1,208
SOTE14-20191119SVH-104_S8_L001,HLA-DPB1,222
SOTE14-20191119SVH-104_S8_L001,HLA-DQA1,31691
SOTE14-20191119SVH-104_S8_L001,HLA-DQB1,54027
SOTE14-20191119SVH-104_S8_L001,HLA-DRB1,41772
SOTE14-20191119SVH-104_S8_L001,HLA-DRB3,17672
SOTE14-20191119SVH-104_S8_L001,HLA-DRB4,22552
SOTE14-20191119SVH-104_S8_L001,HLA-DRB5,41
SOTE14-20191119SVH-104_S8_L001,unmatched,37186
SOTE15-20191119SVH-105_S9_L001,HLA-A,316
SOTE15-20191119SVH-105_S9_L001,HLA-B,599
SOTE15-20191119SVH-105_S9_L001,HLA-C,401
SOTE15-20191119SVH-105_S9_L001,HLA-DPA1,17
SOTE15-20191119SVH-105_S9_L001,HLA-DPB1,224
SOTE15-20191119SVH-105_S9_L001,HLA-DQA1,25196
SOTE15-20191119SVH-105_S9_L001,HLA-DQB1,26792
SOTE15-20191119SVH-105_S9_L001,HLA-DRB1,26265
SOTE15-20191119SVH-105_S9_L001,HLA-DRB3,6099
SOTE15-20191119SVH-105_S9_L001,HLA-DRB4,176
SOTE15-20191119SVH-105_S9_L001,HLA-DRB5,15203
SOTE15-20191119SVH-105_S9_L001,unmatched,24912
SOTE16-20191119SVH-106_S10_L001,HLA-A,333
SOTE16-20191119SVH-106_S10_L001,HLA-B,504
SOTE16-20191119SVH-106_S10_L001,HLA-C,402
SOTE16-20191119SVH-106_S10_L001,HLA-DPA1,35
SOTE16-20191119SVH-106_S10_L001,HLA-DPB1,280
SOTE16-20191119SVH-106_S10_L001,HLA-DQA1,24585
SOTE16-20191119SVH-106_S10_L001,HLA-DQB1,44960
SOTE16-20191119SVH-106_S10_L001,HLA-DRB1,23458
SOTE16-20191119SVH-106_S10_L001,HLA-DRB3,10271
SOTE16-20191119SVH-106_S10_L001,HLA-DRB4,241
SOTE16-20191119SVH-106_S10_L001,HLA-DRB5,31
SOTE16-20191119SVH-106_S10_L001,unmatched,29119
SOTE162-20191119SVH-143_S47_L001,HLA-A,255
SOTE162-20191119SVH-143_S47_L001,HLA-B,387
SOTE162-20191119SVH-143_S47_L001,HLA-C,297
SOTE162-20191119SVH-143_S47_L001,HLA-DPA1,106
SOTE162-20191119SVH-143_S47_L001,HLA-DPB1,752
SOTE162-20191119SVH-143_S47_L001,HLA-DQA1,21399
SOTE162-20191119SVH-143_S47_L001,HLA-DQB1,38804
SOTE162-20191119SVH-143_S47_L001,HLA-DRB1,33682
SOTE162-20191119SVH-143_S47_L001,HLA-DRB3,9273
SOTE162-20191119SVH-143_S47_L001,HLA-DRB4,8316
SOTE162-20191119SVH-143_S47_L001,HLA-DRB5,22692
SOTE162-20191119SVH-143_S47_L001,unmatched,31512
SOTE185-20191119SVH-144_S48_L001,HLA-A,647
SOTE185-20191119SVH-144_S48_L001,HLA-B,861
SOTE185-20191119SVH-144_S48_L001,HLA-C,726
SOTE185-20191119SVH-144_S48_L001,HLA-DPA1,127
SOTE185-20191119SVH-144_S48_L001,HLA-DPB1,307
SOTE185-20191119SVH-144_S48_L001,HLA-DQA1,47648
SOTE185-20191119SVH-144_S48_L001,HLA-DQB1,52756
SOTE185-20191119SVH-144_S48_L001,HLA-DRB1,58742
SOTE185-20191119SVH-144_S48_L001,HLA-DRB3,9017
SOTE185-20191119SVH-144_S48_L001,HLA-DRB4,4754
SOTE185-20191119SVH-144_S48_L001,HLA-DRB5,13349
SOTE185-20191119SVH-144_S48_L001,unmatched,40427
SOTE189-20191119SVH-145_S49_L001,HLA-A,59
SOTE189-20191119SVH-145_S49_L001,HLA-B,152
SOTE189-20191119SVH-145_S49_L001,HLA-C,121
SOTE189-20191119SVH-145_S49_L001,HLA-DPA1,276
SOTE189-20191119SVH-145_S49_L001,HLA-DPB1,165
SOTE189-20191119SVH-145_S49_L001,HLA-DQA1,25882
SOTE189-20191119SVH-145_S49_L001,HLA-DQB1,29606
SOTE189-20191119SVH-145_S49_L001,HLA-DRB1,35490
SOTE189-20191119SVH-145_S49_L001,HLA-DRB3,44
SOTE189-20191119SVH-145_S49_L001,HLA-DRB4,12235
SOTE189-20191119SVH-145_S49_L001,HLA-DRB5,10880
SOTE189-20191119SVH-145_S49_L001,unmatched,20995
SOTE190-20191119SVH-146_S50_L001,HLA-A,665
SOTE190-20191119SVH-146_S50_L001,HLA-B,805
SOTE190-20191119SVH-146_S50_L001,HLA-C,631
SOTE190-20191119SVH-146_S50_L001,HLA-DPA1,73
SOTE190-20191119SVH-146_S50_L001,HLA-DPB1,372
SOTE190-20191119SVH-146_S50_L001,HLA-DQA1,42637
SOTE190-20191119SVH-146_S50_L001,HLA-DQB1,68660
SOTE190-20191119SVH-146_S50_L001,HLA-DRB1,39841
SOTE190-20191119SVH-146_S50_L001,HLA-DRB3,10122
SOTE190-20191119SVH-146_S50_L001,HLA-DRB4,3473
SOTE190-20191119SVH-146_S50_L001,HLA-DRB5,25512
SOTE190-20191119SVH-146_S50_L001,unmatched,45599
SOTE19-20191119SVH-107_S11_L001,HLA-A,125
SOTE19-20191119SVH-107_S11_L001,HLA-B,108
SOTE19-20191119SVH-107_S11_L001,HLA-C,108
SOTE19-20191119SVH-107_S11_L001,HLA-DPA1,125
SOTE19-20191119SVH-107_S11_L001,HLA-DPB1,202
SOTE19-20191119SVH-107_S11_L001,HLA-DQA1,19763
SOTE19-20191119SVH-107_S11_L001,HLA-DQB1,25010
SOTE19-20191119SVH-107_S11_L001,HLA-DRB1,20111
SOTE19-20191119SVH-107_S11_L001,HLA-DRB3,6180
SOTE19-20191119SVH-107_S11_L001,HLA-DRB4,9691
SOTE19-20191119SVH-107_S11_L001,HLA-DRB5,21
SOTE19-20191119SVH-107_S11_L001,unmatched,17463
SOTE192-20191119SVH-147_S51_L001,HLA-A,50
SOTE192-20191119SVH-147_S51_L001,HLA-B,69
SOTE192-20191119SVH-147_S51_L001,HLA-C,64
SOTE192-20191119SVH-147_S51_L001,HLA-DPA1,54
SOTE192-20191119SVH-147_S51_L001,HLA-DPB1,77
SOTE192-20191119SVH-147_S51_L001,HLA-DQA1,16386
SOTE192-20191119SVH-147_S51_L001,HLA-DQB1,28345
SOTE192-20191119SVH-147_S51_L001,HLA-DRB1,24207
SOTE192-20191119SVH-147_S51_L001,HLA-DRB3,6641
SOTE192-20191119SVH-147_S51_L001,HLA-DRB4,12242
SOTE192-20191119SVH-147_S51_L001,HLA-DRB5,9081
SOTE192-20191119SVH-147_S51_L001,unmatched,19721
SOTE198-20191119SVH-148_S52_L001,HLA-A,208
SOTE198-20191119SVH-148_S52_L001,HLA-B,282
SOTE198-20191119SVH-148_S52_L001,HLA-C,237
SOTE198-20191119SVH-148_S52_L001,HLA-DPA1,31
SOTE198-20191119SVH-148_S52_L001,HLA-DPB1,231
SOTE198-20191119SVH-148_S52_L001,HLA-DQA1,14088
SOTE198-20191119SVH-148_S52_L001,HLA-DQB1,16483
SOTE198-20191119SVH-148_S52_L001,HLA-DRB1,24382
SOTE198-20191119SVH-148_S52_L001,HLA-DRB3,22
SOTE198-20191119SVH-148_S52_L001,HLA-DRB4,482
SOTE198-20191119SVH-148_S52_L001,HLA-DRB5,9716
SOTE198-20191119SVH-148_S52_L001,unmatched,15039
SOTE206-20191119SVH-149_S53_L001,HLA-A,62
SOTE206-20191119SVH-149_S53_L001,HLA-B,105
SOTE206-20191119SVH-149_S53_L001,HLA-C,124
SOTE206-20191119SVH-149_S53_L001,HLA-DPA1,99
SOTE206-20191119SVH-149_S53_L001,HLA-DPB1,187
SOTE206-20191119SVH-149_S53_L001,HLA-DQA1,36019
SOTE206-20191119SVH-149_S53_L001,HLA-DQB1,39218
SOTE206-20191119SVH-149_S53_L001,HLA-DRB1,31764
SOTE206-20191119SVH-149_S53_L001,HLA-DRB3,9641
SOTE206-20191119SVH-149_S53_L001,HLA-DRB4,18607
SOTE206-20191119SVH-149_S53_L001,HLA-DRB5,20
SOTE206-20191119SVH-149_S53_L001,unmatched,28485
SOTE211-20191119SVH-150_S54_L001,HLA-A,97
SOTE211-20191119SVH-150_S54_L001,HLA-B,161
SOTE211-20191119SVH-150_S54_L001,HLA-C,186
SOTE211-20191119SVH-150_S54_L001,HLA-DPA1,132
SOTE211-20191119SVH-150_S54_L001,HLA-DPB1,121
SOTE211-20191119SVH-150_S54_L001,HLA-DQA1,42889
SOTE211-20191119SVH-150_S54_L001,HLA-DQB1,43983
SOTE211-20191119SVH-150_S54_L001,HLA-DRB1,37520
SOTE211-20191119SVH-150_S54_L001,HLA-DRB3,9973
SOTE211-20191119SVH-150_S54_L001,HLA-DRB4,19333
SOTE211-20191119SVH-150_S54_L001,HLA-DRB5,45
SOTE211-20191119SVH-150_S54_L001,unmatched,35404
SOTE217-20191119SVH-151_S55_L001,HLA-A,412
SOTE217-20191119SVH-151_S55_L001,HLA-B,599
SOTE217-20191119SVH-151_S55_L001,HLA-C,540
SOTE217-20191119SVH-151_S55_L001,HLA-DPA1,37
SOTE217-20191119SVH-151_S55_L001,HLA-DPB1,454
SOTE217-20191119SVH-151_S55_L001,HLA-DQA1,32614
SOTE217-20191119SVH-151_S55_L001,HLA-DQB1,33195
SOTE217-20191119SVH-151_S55_L001,HLA-DRB1,71755
SOTE217-20191119SVH-151_S55_L001,HLA-DRB3,138
SOTE217-20191119SVH-151_S55_L001,HLA-DRB4,4773
SOTE217-20191119SVH-151_S55_L001,HLA-DRB5,20435
SOTE217-20191119SVH-151_S55_L001,unmatched,29096
SOTE219-20191119SVH-152_S56_L001,HLA-A,653
SOTE219-20191119SVH-152_S56_L001,HLA-B,1050
SOTE219-20191119SVH-152_S56_L001,HLA-C,803
SOTE219-20191119SVH-152_S56_L001,HLA-DPA1,35
SOTE219-20191119SVH-152_S56_L001,HLA-DPB1,438
SOTE219-20191119SVH-152_S56_L001,HLA-DQA1,31536
SOTE219-20191119SVH-152_S56_L001,HLA-DQB1,56721
SOTE219-20191119SVH-152_S56_L001,HLA-DRB1,43133
SOTE219-20191119SVH-152_S56_L001,HLA-DRB3,6804
SOTE219-20191119SVH-152_S56_L001,HLA-DRB4,3108
SOTE219-20191119SVH-152_S56_L001,HLA-DRB5,17710
SOTE219-20191119SVH-152_S56_L001,unmatched,40694
SOTE2-20191119SVH-98_S2_L001,HLA-A,75
SOTE2-20191119SVH-98_S2_L001,HLA-B,82
SOTE2-20191119SVH-98_S2_L001,HLA-C,116
SOTE2-20191119SVH-98_S2_L001,HLA-DPA1,196
SOTE2-20191119SVH-98_S2_L001,HLA-DPB1,145
SOTE2-20191119SVH-98_S2_L001,HLA-DQA1,31107
SOTE2-20191119SVH-98_S2_L001,HLA-DQB1,32534
SOTE2-20191119SVH-98_S2_L001,HLA-DRB1,28101
SOTE2-20191119SVH-98_S2_L001,HLA-DRB3,9206
SOTE2-20191119SVH-98_S2_L001,HLA-DRB4,19520
SOTE2-20191119SVH-98_S2_L001,HLA-DRB5,8203
SOTE2-20191119SVH-98_S2_L001,unmatched,26320
SOTE220-20191119SVH-153_S57_L001,HLA-A,649
SOTE220-20191119SVH-153_S57_L001,HLA-B,836
SOTE220-20191119SVH-153_S57_L001,HLA-C,838
SOTE220-20191119SVH-153_S57_L001,HLA-DPA1,63
SOTE220-20191119SVH-153_S57_L001,HLA-DPB1,659
SOTE220-20191119SVH-153_S57_L001,HLA-DQA1,40867
SOTE220-20191119SVH-153_S57_L001,HLA-DQB1,42763
SOTE220-20191119SVH-153_S57_L001,HLA-DRB1,44845
SOTE220-20191119SVH-153_S57_L001,HLA-DRB3,10550
SOTE220-20191119SVH-153_S57_L001,HLA-DRB4,582
SOTE220-20191119SVH-153_S57_L001,HLA-DRB5,24972
SOTE220-20191119SVH-153_S57_L001,unmatched,39346
SOTE22-20191119SVH-108_S12_L001,HLA-A,98
SOTE22-20191119SVH-108_S12_L001,HLA-B,122
SOTE22-20191119SVH-108_S12_L001,HLA-C,129
SOTE22-20191119SVH-108_S12_L001,HLA-DPA1,71
SOTE22-20191119SVH-108_S12_L001,HLA-DPB1,88
SOTE22-20191119SVH-108_S12_L001,HLA-DQA1,20486
SOTE22-20191119SVH-108_S12_L001,HLA-DQB1,37161
SOTE22-20191119SVH-108_S12_L001,HLA-DRB1,28824
SOTE22-20191119SVH-108_S12_L001,HLA-DRB3,16
SOTE22-20191119SVH-108_S12_L001,HLA-DRB4,15680
SOTE22-20191119SVH-108_S12_L001,HLA-DRB5,12676
SOTE22-20191119SVH-108_S12_L001,unmatched,24167
SOTE222-20191119SVH-154_S58_L001,HLA-A,612
SOTE222-20191119SVH-154_S58_L001,HLA-B,1044
SOTE222-20191119SVH-154_S58_L001,HLA-C,771
SOTE222-20191119SVH-154_S58_L001,HLA-DPA1,108
SOTE222-20191119SVH-154_S58_L001,HLA-DPB1,478
SOTE222-20191119SVH-154_S58_L001,HLA-DQA1,50882
SOTE222-20191119SVH-154_S58_L001,HLA-DQB1,54591
SOTE222-20191119SVH-154_S58_L001,HLA-DRB1,50260
SOTE222-20191119SVH-154_S58_L001,HLA-DRB3,21511
SOTE222-20191119SVH-154_S58_L001,HLA-DRB4,2184
SOTE222-20191119SVH-154_S58_L001,HLA-DRB5,101
SOTE222-20191119SVH-154_S58_L001,unmatched,47684
SOTE228-20191119SVH-155_S59_L001,HLA-A,120
SOTE228-20191119SVH-155_S59_L001,HLA-B,212
SOTE228-20191119SVH-155_S59_L001,HLA-C,158
SOTE228-20191119SVH-155_S59_L001,HLA-DPA1,191
SOTE228-20191119SVH-155_S59_L001,HLA-DPB1,134
SOTE228-20191119SVH-155_S59_L001,HLA-DQA1,32972
SOTE228-20191119SVH-155_S59_L001,HLA-DQB1,34517
SOTE228-20191119SVH-155_S59_L001,HLA-DRB1,28979
SOTE228-20191119SVH-155_S59_L001,HLA-DRB3,10196
SOTE228-20191119SVH-155_S59_L001,HLA-DRB4,21721
SOTE228-20191119SVH-155_S59_L001,HLA-DRB5,2067
SOTE228-20191119SVH-155_S59_L001,unmatched,25433
SOTE229-20191119SVH-156_S60_L001,HLA-A,135
SOTE229-20191119SVH-156_S60_L001,HLA-B,218
SOTE229-20191119SVH-156_S60_L001,HLA-C,248
SOTE229-20191119SVH-156_S60_L001,HLA-DPA1,313
SOTE229-20191119SVH-156_S60_L001,HLA-DPB1,214
SOTE229-20191119SVH-156_S60_L001,HLA-DQA1,31850
SOTE229-20191119SVH-156_S60_L001,HLA-DQB1,47351
SOTE229-20191119SVH-156_S60_L001,HLA-DRB1,54751
SOTE229-20191119SVH-156_S60_L001,HLA-DRB3,92
SOTE229-20191119SVH-156_S60_L001,HLA-DRB4,24023
SOTE229-20191119SVH-156_S60_L001,HLA-DRB5,53
SOTE229-20191119SVH-156_S60_L001,unmatched,29205
SOTE23-20191119SVH-109_S13_L001,HLA-A,55
SOTE23-20191119SVH-109_S13_L001,HLA-B,54
SOTE23-20191119SVH-109_S13_L001,HLA-C,71
SOTE23-20191119SVH-109_S13_L001,HLA-DPA1,81
SOTE23-20191119SVH-109_S13_L001,HLA-DPB1,88
SOTE23-20191119SVH-109_S13_L001,HLA-DQA1,9186
SOTE23-20191119SVH-109_S13_L001,HLA-DQB1,15320
SOTE23-20191119SVH-109_S13_L001,HLA-DRB1,10688
SOTE23-20191119SVH-109_S13_L001,HLA-DRB3,13
SOTE23-20191119SVH-109_S13_L001,HLA-DRB4,5843
SOTE23-20191119SVH-109_S13_L001,HLA-DRB5,24
SOTE23-20191119SVH-109_S13_L001,unmatched,8282
SOTE244-20191119SVH-157_S61_L001,HLA-A,255
SOTE244-20191119SVH-157_S61_L001,HLA-B,419
SOTE244-20191119SVH-157_S61_L001,HLA-C,240
SOTE244-20191119SVH-157_S61_L001,HLA-DPA1,41
SOTE244-20191119SVH-157_S61_L001,HLA-DPB1,131
SOTE244-20191119SVH-157_S61_L001,HLA-DQA1,24024
SOTE244-20191119SVH-157_S61_L001,HLA-DQB1,23159
SOTE244-20191119SVH-157_S61_L001,HLA-DRB1,27432
SOTE244-20191119SVH-157_S61_L001,HLA-DRB3,7455
SOTE244-20191119SVH-157_S61_L001,HLA-DRB4,133
SOTE244-20191119SVH-157_S61_L001,HLA-DRB5,9384
SOTE244-20191119SVH-157_S61_L001,unmatched,21674
SOTE25-20191119SVH-110_S14_L001,HLA-A,460
SOTE25-20191119SVH-110_S14_L001,HLA-B,559
SOTE25-20191119SVH-110_S14_L001,HLA-C,499
SOTE25-20191119SVH-110_S14_L001,HLA-DPA1,44
SOTE25-20191119SVH-110_S14_L001,HLA-DPB1,291
SOTE25-20191119SVH-110_S14_L001,HLA-DQA1,25245
SOTE25-20191119SVH-110_S14_L001,HLA-DQB1,31369
SOTE25-20191119SVH-110_S14_L001,HLA-DRB1,26700
SOTE25-20191119SVH-110_S14_L001,HLA-DRB3,11100
SOTE25-20191119SVH-110_S14_L001,HLA-DRB4,213
SOTE25-20191119SVH-110_S14_L001,HLA-DRB5,29
SOTE25-20191119SVH-110_S14_L001,unmatched,30008
SOTE256-20191119SVH-158_S62_L001,HLA-A,59
SOTE256-20191119SVH-158_S62_L001,HLA-B,106
SOTE256-20191119SVH-158_S62_L001,HLA-C,111
SOTE256-20191119SVH-158_S62_L001,HLA-DPA1,275
SOTE256-20191119SVH-158_S62_L001,HLA-DPB1,122
SOTE256-20191119SVH-158_S62_L001,HLA-DQA1,39179
SOTE256-20191119SVH-158_S62_L001,HLA-DQB1,38374
SOTE256-20191119SVH-158_S62_L001,HLA-DRB1,35739
SOTE256-20191119SVH-158_S62_L001,HLA-DRB3,11280
SOTE256-20191119SVH-158_S62_L001,HLA-DRB4,18317
SOTE256-20191119SVH-158_S62_L001,HLA-DRB5,8379
SOTE256-20191119SVH-158_S62_L001,unmatched,32486
SOTE257-20191119SVH-159_S63_L001,HLA-A,77
SOTE257-20191119SVH-159_S63_L001,HLA-B,110
SOTE257-20191119SVH-159_S63_L001,HLA-C,133
SOTE257-20191119SVH-159_S63_L001,HLA-DPA1,188
SOTE257-20191119SVH-159_S63_L001,HLA-DPB1,88
SOTE257-20191119SVH-159_S63_L001,HLA-DQA1,32864
SOTE257-20191119SVH-159_S63_L001,HLA-DQB1,50870
SOTE257-20191119SVH-159_S63_L001,HLA-DRB1,40519
SOTE257-20191119SVH-159_S63_L001,HLA-DRB3,49
SOTE257-20191119SVH-159_S63_L001,HLA-DRB4,25985
SOTE257-20191119SVH-159_S63_L001,HLA-DRB5,18994
SOTE257-20191119SVH-159_S63_L001,unmatched,29326
SOTE260-20191119SVH-160_S64_L001,HLA-A,97
SOTE260-20191119SVH-160_S64_L001,HLA-B,162
SOTE260-20191119SVH-160_S64_L001,HLA-C,167
SOTE260-20191119SVH-160_S64_L001,HLA-DPA1,382
SOTE260-20191119SVH-160_S64_L001,HLA-DPB1,191
SOTE260-20191119SVH-160_S64_L001,HLA-DQA1,37427
SOTE260-20191119SVH-160_S64_L001,HLA-DQB1,33137
SOTE260-20191119SVH-160_S64_L001,HLA-DRB1,62065
SOTE260-20191119SVH-160_S64_L001,HLA-DRB3,177
SOTE260-20191119SVH-160_S64_L001,HLA-DRB4,32511
SOTE260-20191119SVH-160_S64_L001,HLA-DRB5,13356
SOTE260-20191119SVH-160_S64_L001,unmatched,32139
SOTE26-20191119SVH-111_S15_L001,HLA-A,365
SOTE26-20191119SVH-111_S15_L001,HLA-B,466
SOTE26-20191119SVH-111_S15_L001,HLA-C,396
SOTE26-20191119SVH-111_S15_L001,HLA-DPA1,60
SOTE26-20191119SVH-111_S15_L001,HLA-DPB1,236
SOTE26-20191119SVH-111_S15_L001,HLA-DQA1,17008
SOTE26-20191119SVH-111_S15_L001,HLA-DQB1,21238
SOTE26-20191119SVH-111_S15_L001,HLA-DRB1,20040
SOTE26-20191119SVH-111_S15_L001,HLA-DRB3,4585
SOTE26-20191119SVH-111_S15_L001,HLA-DRB4,120
SOTE26-20191119SVH-111_S15_L001,HLA-DRB5,11342
SOTE26-20191119SVH-111_S15_L001,unmatched,19755
SOTE262-20191119SVH-161_S65_L001,HLA-A,95
SOTE262-20191119SVH-161_S65_L001,HLA-B,186
SOTE262-20191119SVH-161_S65_L001,HLA-C,185
SOTE262-20191119SVH-161_S65_L001,HLA-DPA1,233
SOTE262-20191119SVH-161_S65_L001,HLA-DPB1,175
SOTE262-20191119SVH-161_S65_L001,HLA-DQA1,28531
SOTE262-20191119SVH-161_S65_L001,HLA-DQB1,49718
SOTE262-20191119SVH-161_S65_L001,HLA-DRB1,37969
SOTE262-20191119SVH-161_S65_L001,HLA-DRB3,29
SOTE262-20191119SVH-161_S65_L001,HLA-DRB4,22633
SOTE262-20191119SVH-161_S65_L001,HLA-DRB5,34
SOTE262-20191119SVH-161_S65_L001,unmatched,22045
SOTE263-20191119SVH-162_S66_L001,HLA-A,450
SOTE263-20191119SVH-162_S66_L001,HLA-B,770
SOTE263-20191119SVH-162_S66_L001,HLA-C,590
SOTE263-20191119SVH-162_S66_L001,HLA-DPA1,56
SOTE263-20191119SVH-162_S66_L001,HLA-DPB1,315
SOTE263-20191119SVH-162_S66_L001,HLA-DQA1,37371
SOTE263-20191119SVH-162_S66_L001,HLA-DQB1,41659
SOTE263-20191119SVH-162_S66_L001,HLA-DRB1,45268
SOTE263-20191119SVH-162_S66_L001,HLA-DRB3,7471
SOTE263-20191119SVH-162_S66_L001,HLA-DRB4,388
SOTE263-20191119SVH-162_S66_L001,HLA-DRB5,63
SOTE263-20191119SVH-162_S66_L001,unmatched,29943
SOTE270-20191119SVH-163_S67_L001,HLA-A,652
SOTE270-20191119SVH-163_S67_L001,HLA-B,1044
SOTE270-20191119SVH-163_S67_L001,HLA-C,844
SOTE270-20191119SVH-163_S67_L001,HLA-DPA1,88
SOTE270-20191119SVH-163_S67_L001,HLA-DPB1,391
SOTE270-20191119SVH-163_S67_L001,HLA-DQA1,38242
SOTE270-20191119SVH-163_S67_L001,HLA-DQB1,43991
SOTE270-20191119SVH-163_S67_L001,HLA-DRB1,37649
SOTE270-20191119SVH-163_S67_L001,HLA-DRB3,17417
SOTE270-20191119SVH-163_S67_L001,HLA-DRB4,305
SOTE270-20191119SVH-163_S67_L001,HLA-DRB5,57
SOTE270-20191119SVH-163_S67_L001,unmatched,35896
SOTE275-20191119SVH-164_S68_L001,HLA-A,462
SOTE275-20191119SVH-164_S68_L001,HLA-B,706
SOTE275-20191119SVH-164_S68_L001,HLA-C,445
SOTE275-20191119SVH-164_S68_L001,HLA-DPA1,59
SOTE275-20191119SVH-164_S68_L001,HLA-DPB1,291
SOTE275-20191119SVH-164_S68_L001,HLA-DQA1,23272
SOTE275-20191119SVH-164_S68_L001,HLA-DQB1,42401
SOTE275-20191119SVH-164_S68_L001,HLA-DRB1,24981
SOTE275-20191119SVH-164_S68_L001,HLA-DRB3,10029
SOTE275-20191119SVH-164_S68_L001,HLA-DRB4,250
SOTE275-20191119SVH-164_S68_L001,HLA-DRB5,29
SOTE275-20191119SVH-164_S68_L001,unmatched,27840
SOTE276-20191119SVH-165_S69_L001,HLA-A,249
SOTE276-20191119SVH-165_S69_L001,HLA-B,424
SOTE276-20191119SVH-165_S69_L001,HLA-C,292
SOTE276-20191119SVH-165_S69_L001,HLA-DPA1,37
SOTE276-20191119SVH-165_S69_L001,HLA-DPB1,125
SOTE276-20191119SVH-165_S69_L001,HLA-DQA1,28107
SOTE276-20191119SVH-165_S69_L001,HLA-DQB1,30411
SOTE276-20191119SVH-165_S69_L001,HLA-DRB1,28160
SOTE276-20191119SVH-165_S69_L001,HLA-DRB3,7777
SOTE276-20191119SVH-165_S69_L001,HLA-DRB4,115
SOTE276-20191119SVH-165_S69_L001,HLA-DRB5,10661
SOTE276-20191119SVH-165_S69_L001,unmatched,27231
SOTE277-20191119SVH-166_S70_L001,HLA-A,448
SOTE277-20191119SVH-166_S70_L001,HLA-B,646
SOTE277-20191119SVH-166_S70_L001,HLA-C,404
SOTE277-20191119SVH-166_S70_L001,HLA-DPA1,53
SOTE277-20191119SVH-166_S70_L001,HLA-DPB1,285
SOTE277-20191119SVH-166_S70_L001,HLA-DQA1,28649
SOTE277-20191119SVH-166_S70_L001,HLA-DQB1,45968
SOTE277-20191119SVH-166_S70_L001,HLA-DRB1,39547
SOTE277-20191119SVH-166_S70_L001,HLA-DRB3,20691
SOTE277-20191119SVH-166_S70_L001,HLA-DRB4,3104
SOTE277-20191119SVH-166_S70_L001,HLA-DRB5,141
SOTE277-20191119SVH-166_S70_L001,unmatched,35366
SOTE281-20191119SVH-167_S71_L001,HLA-A,920
SOTE281-20191119SVH-167_S71_L001,HLA-B,1175
SOTE281-20191119SVH-167_S71_L001,HLA-C,1067
SOTE281-20191119SVH-167_S71_L001,HLA-DPA1,148
SOTE281-20191119SVH-167_S71_L001,HLA-DPB1,519
SOTE281-20191119SVH-167_S71_L001,HLA-DQA1,47590
SOTE281-20191119SVH-167_S71_L001,HLA-DQB1,47556
